"dataset_origin" "subject" "activity" "measure" "mean"
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_average_frequency-x" 0.410654261269231
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_average_frequency-y" 0.601971415384615
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_average_frequency-z" 0.612389227538462
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_magnitude_mean_time" 0.679160843538462
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_magnitude_standard_deviation_time" 0.674513059846154
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_frequency-x" 0.668208156461538
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_frequency-y" 0.640849424923077
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_frequency-z" 0.793266971230769
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_time-x" 0.160992417795385
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_time-y" 0.141828385686308
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_time-z" 0.189629322097538
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_frequency-x" 0.690213625846154
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_frequency-y" 0.638086010153846
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_frequency-z" 0.830526636615385
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_time-x" 0.663642746307692
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_time-y" 0.627131235692308
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_time-z" 0.812458372307692
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_magnitude_average_frequency" 0.273261579076923
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_magnitude_mean_frequency" 0.527907561538462
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_magnitude_mean_time" 0.305772199076923
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_magnitude_standard_deviation_frequency" 0.536120293230769
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_magnitude_standard_deviation_time" 0.480006649846154
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_mean_frequency-x" 0.521649838769231
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_mean_frequency-y" 0.380150805384615
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_mean_frequency-z" 0.542931828
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_mean_time-x" 0.277995411384615
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_mean_time-y" 0.0328997045913846
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_mean_time-z" 0.130257642846154
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_standard_deviation_frequency-x" 0.437975786923077
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_standard_deviation_frequency-y" 0.202098455784615
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_standard_deviation_frequency-z" 0.237296741292308
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_standard_deviation_time-x" 0.459775646153846
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_standard_deviation_time-y" 0.223655548553846
"TRAIN" "25" "WALKING_UPSTAIRS" "body_acceleration_standard_deviation_time-z" 0.296523975076923
"TRAIN" "25" "WALKING_UPSTAIRS" "body_body_acceleration_jerk_magnitude_average_frequency" 0.112680286913385
"TRAIN" "25" "WALKING_UPSTAIRS" "body_body_acceleration_jerk_magnitude_mean_frequency" 0.654795110615385
"TRAIN" "25" "WALKING_UPSTAIRS" "body_body_acceleration_jerk_magnitude_standard_deviation_frequency" 0.703433692615385
"TRAIN" "25" "WALKING_UPSTAIRS" "body_body_gyroscope_jerk_magnitude_average_frequency" 0.142551769911692
"TRAIN" "25" "WALKING_UPSTAIRS" "body_body_gyroscope_jerk_magnitude_mean_frequency" 0.822403906
"TRAIN" "25" "WALKING_UPSTAIRS" "body_body_gyroscope_jerk_magnitude_standard_deviation_frequency" 0.841061012153846
"TRAIN" "25" "WALKING_UPSTAIRS" "body_body_gyroscope_magnitude_average_frequency" 0.414531992523077
"TRAIN" "25" "WALKING_UPSTAIRS" "body_body_gyroscope_magnitude_mean_frequency" 0.567153469846154
"TRAIN" "25" "WALKING_UPSTAIRS" "body_body_gyroscope_magnitude_standard_deviation_frequency" 0.390432487553846
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_average_frequency-x" 0.390981470753846
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_average_frequency-y" 0.549103238769231
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_average_frequency-z" 0.268131726153846
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_jerk_magnitude_mean_time" 0.777106026615385
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_jerk_magnitude_standard_deviation_time" 0.824883302769231
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_jerk_mean_time-x" 0.168880409461538
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_jerk_mean_time-y" 0.126070114809231
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_jerk_mean_time-z" 0.115407113610154
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_jerk_standard_deviation_time-x" 0.693854902307692
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_jerk_standard_deviation_time-y" 0.839699143076923
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_jerk_standard_deviation_time-z" 0.746268282923077
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_magnitude_mean_time" 0.3186346998
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_magnitude_standard_deviation_time" 0.388046759183077
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_mean_frequency-x" 0.476144998846154
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_mean_frequency-y" 0.618579913384615
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_mean_frequency-z" 0.575169715692308
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_mean_time-x" 0.250873528069231
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_mean_time-y" 0.180286124110769
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_mean_time-z" 0.108340839081077
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_standard_deviation_frequency-x" 0.500119831476923
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_standard_deviation_frequency-y" 0.349362687538462
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_standard_deviation_frequency-z" 0.601112612153846
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_standard_deviation_time-x" 0.489011794784615
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_standard_deviation_time-y" 0.433673383846154
"TRAIN" "25" "WALKING_UPSTAIRS" "body_gyroscope_standard_deviation_time-z" 0.564195608923077
"TRAIN" "25" "WALKING_UPSTAIRS" "gravity_acceleration_magnitude_mean_time" 0.305772199076923
"TRAIN" "25" "WALKING_UPSTAIRS" "gravity_acceleration_magnitude_standard_deviation_time" 0.480006649846154
"TRAIN" "25" "WALKING_UPSTAIRS" "gravity_acceleration_mean_time-x" 0.927693239538462
"TRAIN" "25" "WALKING_UPSTAIRS" "gravity_acceleration_mean_time-y" 0.217641282461538
"TRAIN" "25" "WALKING_UPSTAIRS" "gravity_acceleration_mean_time-z" 0.126762971872308
"TRAIN" "25" "WALKING_UPSTAIRS" "gravity_acceleration_standard_deviation_time-x" 0.950878450307692
"TRAIN" "25" "WALKING_UPSTAIRS" "gravity_acceleration_standard_deviation_time-y" 0.931758272769231
"TRAIN" "25" "WALKING_UPSTAIRS" "gravity_acceleration_standard_deviation_time-z" 0.882722399076923
"TRAIN" "26" "LAYING" "body_acceleration_average_frequency-x" 0.256885813356579
"TRAIN" "26" "LAYING" "body_acceleration_average_frequency-y" 0.302045791618421
"TRAIN" "26" "LAYING" "body_acceleration_average_frequency-z" 0.386576136776316
"TRAIN" "26" "LAYING" "body_acceleration_jerk_average_frequency-x" 0.1622833965
"TRAIN" "26" "LAYING" "body_acceleration_jerk_average_frequency-y" 0.155167012947368
"TRAIN" "26" "LAYING" "body_acceleration_jerk_average_frequency-z" 0.170173517263421
"TRAIN" "26" "LAYING" "body_acceleration_jerk_magnitude_mean_time" 0.989970604210526
"TRAIN" "26" "LAYING" "body_acceleration_jerk_magnitude_standard_deviation_time" 0.989101949473684
"TRAIN" "26" "LAYING" "body_acceleration_jerk_mean_frequency-x" 0.989224043947368
"TRAIN" "26" "LAYING" "body_acceleration_jerk_mean_frequency-y" 0.987115080789474
"TRAIN" "26" "LAYING" "body_acceleration_jerk_mean_frequency-z" 0.987308252236842
"TRAIN" "26" "LAYING" "body_acceleration_jerk_mean_time-x" 0.0866502529210526
"TRAIN" "26" "LAYING" "body_acceleration_jerk_mean_time-y" 0.0147121479302632
"TRAIN" "26" "LAYING" "body_acceleration_jerk_mean_time-z" 0.0105196862228421
"TRAIN" "26" "LAYING" "body_acceleration_jerk_standard_deviation_frequency-x" 0.990410106973684
"TRAIN" "26" "LAYING" "body_acceleration_jerk_standard_deviation_frequency-y" 0.988238648552632
"TRAIN" "26" "LAYING" "body_acceleration_jerk_standard_deviation_frequency-z" 0.989370490789474
"TRAIN" "26" "LAYING" "body_acceleration_jerk_standard_deviation_time-x" 0.989315824868421
"TRAIN" "26" "LAYING" "body_acceleration_jerk_standard_deviation_time-y" 0.987182887763158
"TRAIN" "26" "LAYING" "body_acceleration_jerk_standard_deviation_time-z" 0.989064628947368
"TRAIN" "26" "LAYING" "body_acceleration_magnitude_average_frequency" 0.324345668144737
"TRAIN" "26" "LAYING" "body_acceleration_magnitude_mean_frequency" 0.969269114078947
"TRAIN" "26" "LAYING" "body_acceleration_magnitude_mean_time" 0.976785042368421
"TRAIN" "26" "LAYING" "body_acceleration_magnitude_standard_deviation_frequency" 0.966576631710526
"TRAIN" "26" "LAYING" "body_acceleration_magnitude_standard_deviation_time" 0.964355190394737
"TRAIN" "26" "LAYING" "body_acceleration_mean_frequency-x" 0.973262289210526
"TRAIN" "26" "LAYING" "body_acceleration_mean_frequency-y" 0.983664034342105
"TRAIN" "26" "LAYING" "body_acceleration_mean_frequency-z" 0.984923123552632
"TRAIN" "26" "LAYING" "body_acceleration_mean_time-x" 0.271645864540789
"TRAIN" "26" "LAYING" "body_acceleration_mean_time-y" 0.0191895728026316
"TRAIN" "26" "LAYING" "body_acceleration_mean_time-z" 0.105002540289474
"TRAIN" "26" "LAYING" "body_acceleration_standard_deviation_frequency-x" 0.967971891447368
"TRAIN" "26" "LAYING" "body_acceleration_standard_deviation_frequency-y" 0.983317083947368
"TRAIN" "26" "LAYING" "body_acceleration_standard_deviation_frequency-z" 0.984854487894737
"TRAIN" "26" "LAYING" "body_acceleration_standard_deviation_time-x" 0.969445445263158
"TRAIN" "26" "LAYING" "body_acceleration_standard_deviation_time-y" 0.983231351842105
"TRAIN" "26" "LAYING" "body_acceleration_standard_deviation_time-z" 0.984500013157895
"TRAIN" "26" "LAYING" "body_body_acceleration_jerk_magnitude_average_frequency" 0.382556858569737
"TRAIN" "26" "LAYING" "body_body_acceleration_jerk_magnitude_mean_frequency" 0.989138184473684
"TRAIN" "26" "LAYING" "body_body_acceleration_jerk_magnitude_standard_deviation_frequency" 0.987901463289474
"TRAIN" "26" "LAYING" "body_body_gyroscope_jerk_magnitude_average_frequency" 0.270752850673684
"TRAIN" "26" "LAYING" "body_body_gyroscope_jerk_magnitude_mean_frequency" 0.990430914078947
"TRAIN" "26" "LAYING" "body_body_gyroscope_jerk_magnitude_standard_deviation_frequency" 0.989628012236842
"TRAIN" "26" "LAYING" "body_body_gyroscope_magnitude_average_frequency" 0.207112890195789
"TRAIN" "26" "LAYING" "body_body_gyroscope_magnitude_mean_frequency" 0.974305179605263
"TRAIN" "26" "LAYING" "body_body_gyroscope_magnitude_standard_deviation_frequency" 0.96613921868421
"TRAIN" "26" "LAYING" "body_gyroscope_average_frequency-x" 0.205085517522368
"TRAIN" "26" "LAYING" "body_gyroscope_average_frequency-y" 0.260388781564474
"TRAIN" "26" "LAYING" "body_gyroscope_average_frequency-z" 0.213630582026184
"TRAIN" "26" "LAYING" "body_gyroscope_jerk_magnitude_mean_time" 0.99219798
"TRAIN" "26" "LAYING" "body_gyroscope_jerk_magnitude_standard_deviation_time" 0.989917354473684
"TRAIN" "26" "LAYING" "body_gyroscope_jerk_mean_time-x" 0.100368640868421
"TRAIN" "26" "LAYING" "body_gyroscope_jerk_mean_time-y" 0.0396682720394737
"TRAIN" "26" "LAYING" "body_gyroscope_jerk_mean_time-z" 0.0711533355789474
"TRAIN" "26" "LAYING" "body_gyroscope_jerk_standard_deviation_time-x" 0.992665154868421
"TRAIN" "26" "LAYING" "body_gyroscope_jerk_standard_deviation_time-y" 0.989063341973684
"TRAIN" "26" "LAYING" "body_gyroscope_jerk_standard_deviation_time-z" 0.993759841842105
"TRAIN" "26" "LAYING" "body_gyroscope_magnitude_mean_time" 0.951863594736842
"TRAIN" "26" "LAYING" "body_gyroscope_magnitude_standard_deviation_time" 0.965676821973684
"TRAIN" "26" "LAYING" "body_gyroscope_mean_frequency-x" 0.988386324868421
"TRAIN" "26" "LAYING" "body_gyroscope_mean_frequency-y" 0.983127999342105
"TRAIN" "26" "LAYING" "body_gyroscope_mean_frequency-z" 0.970171219605263
"TRAIN" "26" "LAYING" "body_gyroscope_mean_time-x" 0.0298036093526316
"TRAIN" "26" "LAYING" "body_gyroscope_mean_time-y" 0.0903229228815789
"TRAIN" "26" "LAYING" "body_gyroscope_mean_time-z" 0.152436344328947
"TRAIN" "26" "LAYING" "body_gyroscope_standard_deviation_frequency-x" 0.990970119605263
"TRAIN" "26" "LAYING" "body_gyroscope_standard_deviation_frequency-y" 0.977491843421053
"TRAIN" "26" "LAYING" "body_gyroscope_standard_deviation_frequency-z" 0.971789046710526
"TRAIN" "26" "LAYING" "body_gyroscope_standard_deviation_time-x" 0.990328197763158
"TRAIN" "26" "LAYING" "body_gyroscope_standard_deviation_time-y" 0.979325678815789
"TRAIN" "26" "LAYING" "body_gyroscope_standard_deviation_time-z" 0.969302237763158
"TRAIN" "26" "LAYING" "gravity_acceleration_magnitude_mean_time" 0.976785042368421
"TRAIN" "26" "LAYING" "gravity_acceleration_magnitude_standard_deviation_time" 0.964355190394737
"TRAIN" "26" "LAYING" "gravity_acceleration_mean_time-x" 0.621309715263158
"TRAIN" "26" "LAYING" "gravity_acceleration_mean_time-y" 0.803015011578947
"TRAIN" "26" "LAYING" "gravity_acceleration_mean_time-z" 0.614523405921053
"TRAIN" "26" "LAYING" "gravity_acceleration_standard_deviation_time-x" 0.944472488552632
"TRAIN" "26" "LAYING" "gravity_acceleration_standard_deviation_time-y" 0.987887995263158
"TRAIN" "26" "LAYING" "gravity_acceleration_standard_deviation_time-z" 0.984081708947368
"TRAIN" "26" "SITTING" "body_acceleration_average_frequency-x" 0.20696323540641
"TRAIN" "26" "SITTING" "body_acceleration_average_frequency-y" 0.236134936730769
"TRAIN" "26" "SITTING" "body_acceleration_average_frequency-z" 0.231855205189218
"TRAIN" "26" "SITTING" "body_acceleration_jerk_average_frequency-x" 0.195527413705128
"TRAIN" "26" "SITTING" "body_acceleration_jerk_average_frequency-y" 0.159034613782051
"TRAIN" "26" "SITTING" "body_acceleration_jerk_average_frequency-z" 0.149051935094487
"TRAIN" "26" "SITTING" "body_acceleration_jerk_magnitude_mean_time" 0.990898435769231
"TRAIN" "26" "SITTING" "body_acceleration_jerk_magnitude_standard_deviation_time" 0.989986111666667
"TRAIN" "26" "SITTING" "body_acceleration_jerk_mean_frequency-x" 0.992025427435897
"TRAIN" "26" "SITTING" "body_acceleration_jerk_mean_frequency-y" 0.985862886410256
"TRAIN" "26" "SITTING" "body_acceleration_jerk_mean_frequency-z" 0.987989982948718
"TRAIN" "26" "SITTING" "body_acceleration_jerk_mean_time-x" 0.0798061125205128
"TRAIN" "26" "SITTING" "body_acceleration_jerk_mean_time-y" 0.0309420090147436
"TRAIN" "26" "SITTING" "body_acceleration_jerk_mean_time-z" 0.024119844410641
"TRAIN" "26" "SITTING" "body_acceleration_jerk_standard_deviation_frequency-x" 0.99329986051282
"TRAIN" "26" "SITTING" "body_acceleration_jerk_standard_deviation_frequency-y" 0.987754588717949
"TRAIN" "26" "SITTING" "body_acceleration_jerk_standard_deviation_frequency-z" 0.990693114358974
"TRAIN" "26" "SITTING" "body_acceleration_jerk_standard_deviation_time-x" 0.99225839525641
"TRAIN" "26" "SITTING" "body_acceleration_jerk_standard_deviation_time-y" 0.986215215641026
"TRAIN" "26" "SITTING" "body_acceleration_jerk_standard_deviation_time-z" 0.99000871051282
"TRAIN" "26" "SITTING" "body_acceleration_magnitude_average_frequency" 0.264398785476923
"TRAIN" "26" "SITTING" "body_acceleration_magnitude_mean_frequency" 0.952411043717949
"TRAIN" "26" "SITTING" "body_acceleration_magnitude_mean_time" 0.953079994102564
"TRAIN" "26" "SITTING" "body_acceleration_magnitude_standard_deviation_frequency" 0.936685611115385
"TRAIN" "26" "SITTING" "body_acceleration_magnitude_standard_deviation_time" 0.936102754794872
"TRAIN" "26" "SITTING" "body_acceleration_mean_frequency-x" 0.982579546025641
"TRAIN" "26" "SITTING" "body_acceleration_mean_frequency-y" 0.954299410641026
"TRAIN" "26" "SITTING" "body_acceleration_mean_frequency-z" 0.967519149358974
"TRAIN" "26" "SITTING" "body_acceleration_mean_time-x" 0.272279591371795
"TRAIN" "26" "SITTING" "body_acceleration_mean_time-y" 0.0273738694084615
"TRAIN" "26" "SITTING" "body_acceleration_mean_time-z" 0.109516847515385
"TRAIN" "26" "SITTING" "body_acceleration_standard_deviation_frequency-x" 0.978755176794872
"TRAIN" "26" "SITTING" "body_acceleration_standard_deviation_frequency-y" 0.943112440512821
"TRAIN" "26" "SITTING" "body_acceleration_standard_deviation_frequency-z" 0.94478134025641
"TRAIN" "26" "SITTING" "body_acceleration_standard_deviation_time-x" 0.979768987948718
"TRAIN" "26" "SITTING" "body_acceleration_standard_deviation_time-y" 0.944205083974359
"TRAIN" "26" "SITTING" "body_acceleration_standard_deviation_time-z" 0.950004414102564
"TRAIN" "26" "SITTING" "body_body_acceleration_jerk_magnitude_average_frequency" 0.358551865448718
"TRAIN" "26" "SITTING" "body_body_acceleration_jerk_magnitude_mean_frequency" 0.989481942820513
"TRAIN" "26" "SITTING" "body_body_acceleration_jerk_magnitude_standard_deviation_frequency" 0.989521272820513
"TRAIN" "26" "SITTING" "body_body_gyroscope_jerk_magnitude_average_frequency" 0.362726058641026
"TRAIN" "26" "SITTING" "body_body_gyroscope_jerk_magnitude_mean_frequency" 0.993985447564103
"TRAIN" "26" "SITTING" "body_body_gyroscope_jerk_magnitude_standard_deviation_frequency" 0.99420976974359
"TRAIN" "26" "SITTING" "body_body_gyroscope_magnitude_average_frequency" 0.227376617141026
"TRAIN" "26" "SITTING" "body_body_gyroscope_magnitude_mean_frequency" 0.97646387
"TRAIN" "26" "SITTING" "body_body_gyroscope_magnitude_standard_deviation_frequency" 0.963650652307692
"TRAIN" "26" "SITTING" "body_gyroscope_average_frequency-x" 0.209912017529487
"TRAIN" "26" "SITTING" "body_gyroscope_average_frequency-y" 0.406050029423077
"TRAIN" "26" "SITTING" "body_gyroscope_average_frequency-z" 0.183207063671795
"TRAIN" "26" "SITTING" "body_gyroscope_jerk_magnitude_mean_time" 0.994466446282051
"TRAIN" "26" "SITTING" "body_gyroscope_jerk_magnitude_standard_deviation_time" 0.994033207051282
"TRAIN" "26" "SITTING" "body_gyroscope_jerk_mean_time-x" 0.095984817
"TRAIN" "26" "SITTING" "body_gyroscope_jerk_mean_time-y" 0.0403070205666667
"TRAIN" "26" "SITTING" "body_gyroscope_jerk_mean_time-z" 0.0543164426997179
"TRAIN" "26" "SITTING" "body_gyroscope_jerk_standard_deviation_time-x" 0.995882512051282
"TRAIN" "26" "SITTING" "body_gyroscope_jerk_standard_deviation_time-y" 0.993139833846154
"TRAIN" "26" "SITTING" "body_gyroscope_jerk_standard_deviation_time-z" 0.991929788974359
"TRAIN" "26" "SITTING" "body_gyroscope_magnitude_mean_time" 0.954052945897436
"TRAIN" "26" "SITTING" "body_gyroscope_magnitude_standard_deviation_time" 0.964742022307692
"TRAIN" "26" "SITTING" "body_gyroscope_mean_frequency-x" 0.990144882307692
"TRAIN" "26" "SITTING" "body_gyroscope_mean_frequency-y" 0.981740793333333
"TRAIN" "26" "SITTING" "body_gyroscope_mean_frequency-z" 0.970423693717949
"TRAIN" "26" "SITTING" "body_gyroscope_mean_time-x" 0.037227752498718
"TRAIN" "26" "SITTING" "body_gyroscope_mean_time-y" 0.0882988710833333
"TRAIN" "26" "SITTING" "body_gyroscope_mean_time-z" 0.124121332346154
"TRAIN" "26" "SITTING" "body_gyroscope_standard_deviation_frequency-x" 0.991318436410256
"TRAIN" "26" "SITTING" "body_gyroscope_standard_deviation_frequency-y" 0.969488188974359
"TRAIN" "26" "SITTING" "body_gyroscope_standard_deviation_frequency-z" 0.968266666923077
"TRAIN" "26" "SITTING" "body_gyroscope_standard_deviation_time-x" 0.991027700512821
"TRAIN" "26" "SITTING" "body_gyroscope_standard_deviation_time-y" 0.973444813846154
"TRAIN" "26" "SITTING" "body_gyroscope_standard_deviation_time-z" 0.966441338076923
"TRAIN" "26" "SITTING" "gravity_acceleration_magnitude_mean_time" 0.953079994102564
"TRAIN" "26" "SITTING" "gravity_acceleration_magnitude_standard_deviation_time" 0.936102754794872
"TRAIN" "26" "SITTING" "gravity_acceleration_mean_time-x" 0.782955611794872
"TRAIN" "26" "SITTING" "gravity_acceleration_mean_time-y" 0.239303280461538
"TRAIN" "26" "SITTING" "gravity_acceleration_mean_time-z" 0.314387627435897
"TRAIN" "26" "SITTING" "gravity_acceleration_standard_deviation_time-x" 0.965082925641026
"TRAIN" "26" "SITTING" "gravity_acceleration_standard_deviation_time-y" 0.951277565858974
"TRAIN" "26" "SITTING" "gravity_acceleration_standard_deviation_time-z" 0.944580863846154
"TRAIN" "26" "STANDING" "body_acceleration_average_frequency-x" 0.166638442559459
"TRAIN" "26" "STANDING" "body_acceleration_average_frequency-y" 0.167231331148649
"TRAIN" "26" "STANDING" "body_acceleration_average_frequency-z" 0.235082583055405
"TRAIN" "26" "STANDING" "body_acceleration_jerk_average_frequency-x" 0.270336404782432
"TRAIN" "26" "STANDING" "body_acceleration_jerk_average_frequency-y" 0.235682927802027
"TRAIN" "26" "STANDING" "body_acceleration_jerk_average_frequency-z" 0.144189170544324
"TRAIN" "26" "STANDING" "body_acceleration_jerk_magnitude_mean_time" 0.986985213648649
"TRAIN" "26" "STANDING" "body_acceleration_jerk_magnitude_standard_deviation_time" 0.982626252972973
"TRAIN" "26" "STANDING" "body_acceleration_jerk_mean_frequency-x" 0.990586982162162
"TRAIN" "26" "STANDING" "body_acceleration_jerk_mean_frequency-y" 0.976267058648649
"TRAIN" "26" "STANDING" "body_acceleration_jerk_mean_frequency-z" 0.984563921216216
"TRAIN" "26" "STANDING" "body_acceleration_jerk_mean_time-x" 0.0753578207972973
"TRAIN" "26" "STANDING" "body_acceleration_jerk_mean_time-y" 0.0195529002890541
"TRAIN" "26" "STANDING" "body_acceleration_jerk_mean_time-z" 0.0177022249890541
"TRAIN" "26" "STANDING" "body_acceleration_jerk_standard_deviation_frequency-x" 0.991275662027027
"TRAIN" "26" "STANDING" "body_acceleration_jerk_standard_deviation_frequency-y" 0.977354949459459
"TRAIN" "26" "STANDING" "body_acceleration_jerk_standard_deviation_frequency-z" 0.987428086216216
"TRAIN" "26" "STANDING" "body_acceleration_jerk_standard_deviation_time-x" 0.990498355
"TRAIN" "26" "STANDING" "body_acceleration_jerk_standard_deviation_time-y" 0.975935485405405
"TRAIN" "26" "STANDING" "body_acceleration_jerk_standard_deviation_time-z" 0.986693448648649
"TRAIN" "26" "STANDING" "body_acceleration_magnitude_average_frequency" 0.229745746568919
"TRAIN" "26" "STANDING" "body_acceleration_magnitude_mean_frequency" 0.970605250405405
"TRAIN" "26" "STANDING" "body_acceleration_magnitude_mean_time" 0.968511694324324
"TRAIN" "26" "STANDING" "body_acceleration_magnitude_standard_deviation_frequency" 0.963909299324324
"TRAIN" "26" "STANDING" "body_acceleration_magnitude_standard_deviation_time" 0.962697299189189
"TRAIN" "26" "STANDING" "body_acceleration_mean_frequency-x" 0.991993372297297
"TRAIN" "26" "STANDING" "body_acceleration_mean_frequency-y" 0.958402317837838
"TRAIN" "26" "STANDING" "body_acceleration_mean_frequency-z" 0.97321515527027
"TRAIN" "26" "STANDING" "body_acceleration_mean_time-x" 0.281127035405405
"TRAIN" "26" "STANDING" "body_acceleration_mean_time-y" 0.0217182565247297
"TRAIN" "26" "STANDING" "body_acceleration_mean_time-z" 0.110237796416216
"TRAIN" "26" "STANDING" "body_acceleration_standard_deviation_frequency-x" 0.993702408378378
"TRAIN" "26" "STANDING" "body_acceleration_standard_deviation_frequency-y" 0.947829677432432
"TRAIN" "26" "STANDING" "body_acceleration_standard_deviation_frequency-z" 0.960027795540541
"TRAIN" "26" "STANDING" "body_acceleration_standard_deviation_time-x" 0.993069368783784
"TRAIN" "26" "STANDING" "body_acceleration_standard_deviation_time-y" 0.949466155405405
"TRAIN" "26" "STANDING" "body_acceleration_standard_deviation_time-z" 0.962988401351351
"TRAIN" "26" "STANDING" "body_body_acceleration_jerk_magnitude_average_frequency" 0.318511491312162
"TRAIN" "26" "STANDING" "body_body_acceleration_jerk_magnitude_mean_frequency" 0.98287688945946
"TRAIN" "26" "STANDING" "body_body_acceleration_jerk_magnitude_standard_deviation_frequency" 0.981129312702703
"TRAIN" "26" "STANDING" "body_body_gyroscope_jerk_magnitude_average_frequency" 0.284062802022973
"TRAIN" "26" "STANDING" "body_body_gyroscope_jerk_magnitude_mean_frequency" 0.985762255540541
"TRAIN" "26" "STANDING" "body_body_gyroscope_jerk_magnitude_standard_deviation_frequency" 0.983313996081081
"TRAIN" "26" "STANDING" "body_body_gyroscope_magnitude_average_frequency" 0.234029686327027
"TRAIN" "26" "STANDING" "body_body_gyroscope_magnitude_mean_frequency" 0.972333108648649
"TRAIN" "26" "STANDING" "body_body_gyroscope_magnitude_standard_deviation_frequency" 0.962967605810811
"TRAIN" "26" "STANDING" "body_gyroscope_average_frequency-x" 0.230161366376622
"TRAIN" "26" "STANDING" "body_gyroscope_average_frequency-y" 0.194068661502027
"TRAIN" "26" "STANDING" "body_gyroscope_average_frequency-z" 0.163195356871622
"TRAIN" "26" "STANDING" "body_gyroscope_jerk_magnitude_mean_time" 0.98854482527027
"TRAIN" "26" "STANDING" "body_gyroscope_jerk_magnitude_standard_deviation_time" 0.984253792432432
"TRAIN" "26" "STANDING" "body_gyroscope_jerk_mean_time-x" 0.100355997108108
"TRAIN" "26" "STANDING" "body_gyroscope_jerk_mean_time-y" 0.0409011992972973
"TRAIN" "26" "STANDING" "body_gyroscope_jerk_mean_time-z" 0.0532541948283784
"TRAIN" "26" "STANDING" "body_gyroscope_jerk_standard_deviation_time-x" 0.978472409324324
